Record ID,Title,Subject,Institution,Journal,Publisher,Country,Author,URLS,ArticleType,RetractionDate,RetractionDOI,RetractionPubMedID,OriginalPaperDate,OriginalPaperDOI,OriginalPaperPubMedID,RetractionNature,Reason,Paywalled,Notes,Unnamed: 20,PubMed_ID,Study_Design,Funding_Info,Funding_Info_cleaned,Individual_NIH_Grant_Costs,Total_NIH_Funding_Cost
20385.0,Limited post-operative dexamethasone use does not affect lumbar fusion: a single institutional experience,(HSC) Medicine - Orthopedics;(HSC) Medicine - Pharmacology;(HSC) Medicine - Rehabilitation/Therapy;(HSC) Medicine - Surgery;,"Department of Neurosurgery, Rush University Medical Center, Chicago, IL, USA Department of Neurosurgery, University of Cincinnati Medical Center, Cincinnati, OH, USA",Journal of Spine Surgery,AME Publishing Company,United States,Owoicho Adogwa;Victoria D Vuong;Daniel T Lilly;Shyam A Desai;Ryan Khanna;Shahjehan Ahmad;Josha Woodward;Syed Khalid;Joseph Cheng,http://retractionwatch.com/2019/05/07/authors-remorse-researchers-retract-paper-so-they-can-publish-it-in-a-journal-with-a-higher-impact-factor/,Research Article;,3/1/2019 0:00,10.21037/jss.2019.03.03,31032458.0,6/1/2018 0:00,10.21037/jss.2018.05.20,30069515.0,Retraction,Error in Analyses;Notice - Limited or No Information;Unreliable Results and/or Conclusions;,No,,,30069515,Journal Article; Retracted Publication,,,,0.0
20381.0,Insulin-like growth factor-I receptor is suppressed through transcriptional repression and mRNA destabilization by a novel energy restriction-mimetic agent,(BLS) Biochemistry;(BLS) Biology - Cellular;(BLS) Forensic Sciences;,"Division of Medicinal Chemistry, College of Pharmacy and Comprehensive Cancer Center, The Ohio State University, Columbus, OH 43221, USA ; Institute of Basic Medical Sciences, National Cheng-Kung University, Tainan 70101, Taiwan;",Carcinogenesis,Oxford University Press,Taiwan;United States,Po Chen Chu;Samuel K Kulp;Ching Shih Chen,http://retractionwatch.com/?s=Ching+Shih+Chen;http://retractionwatch.com/2020/02/25/researcher-formerly-of-osu-and-taiwans-academia-sinica-gets-10-year-ban/,Research Article;,4/29/2019 0:00,10.1093/carcin/bgz055,31034564.0,7/16/2013 0:00,10.1093/carcin/bgt251,23864387.0,Retraction,Falsification/Fabrication of Data;Falsification/Fabrication of Image;Investigation by Company/Institution;Misconduct - Official Investigation(s) and/or Finding(s);Misconduct by Author;Upgrade/Update of Prior Notice(s);,No,Ching Shih Chen has institutional finding of misconduct; accompanying correction retracted; https://academic.oup.com/carcin/article/40/2/e15/5481483,,23864387,"Journal Article; Research Support, N.I.H., Extramural; Retracted Publication",NCI NIH HHS (P30 CA016058); NCI NIH HHS (R01 CA112250); NCI NIH HHS (R01CA112250),CA016058; CA112250,695145474.00; 2825679.00,697971153.0
20373.0,Targeting the Warburg effect with a novel glucose transporter inhibitor to overcome gemcitabine resistance in pancreatic cancer cells,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Toxicology;(HSC) Medicine - Gastroenterology;(HSC) Medicine - Oncology;,"Division of Medicinal Chemistry, College of Pharmacy, College of Medicine, Ohio State University, Columbus, OH 43210, USA;; Division of Surgical Oncology, Department of Surgery, College of Medicine, Ohio State University, Columbus, OH 43210, USA; Center for Biostatistics, College of Medicine, Ohio State University, Columbus, OH 43210, USA; Division of Medical Oncology, Department of Internal Medicine, College of Medicine, Ohio State University, Columbus, OH 43210, USA; Institute of Basic Medical Sciences, National Cheng-Kung University, Tainan 704, Taiwan;",Carcinogenesis,Oxford University Press,Taiwan;United States,I Lu Lai;Chih Chien Chou;Po Ting Lai;Chun Sheng Fang;Lawrence A Shirley;Ribai Yan;Xiaokui Mo;Mark Bloomston;Samuel K Kulp;Tanios Bekaii-Saab;Ching Shih Chen,http://retractionwatch.com/?s=Ching+Shih+Chen;http://retractionwatch.com/2020/02/25/researcher-formerly-of-osu-and-taiwans-academia-sinica-gets-10-year-ban/,Research Article;,4/29/2019 0:00,10.1093/carcin/bgz056,31034565.0,5/30/2014 0:00,10.1093/carcin/bgu124,24879635.0,Retraction,Falsification/Fabrication of Image;Investigation by Company/Institution;Misconduct - Official Investigation(s) and/or Finding(s);Misconduct by Author;Upgrade/Update of Prior Notice(s);,No,Ching Shih Chen has institutional finding of misconduct;,,24879635,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Retracted Publication",NCI NIH HHS (R01 CA112250); NCI NIH HHS (R01CA112250),CA112250,2825679.00,2825679.0
20363.0,Effects of combined administration of alfacalcidol and risedronate on cancellous and cortical bone mass of the tibia in glucocorticoid-treated young rats,(BLS) Biology - Cellular;(BLS) Toxicology;(HSC) Medicine - Orthopedics;,"Department of Sports Medicine, Keio University School of Medicine, Tokyo, Japan; Hamri Co., Ltd., Tokyo, Japan; Department of Orthopaedic Surgery, Fujita Health University, Aichi, Japan; Department of Neurology, Mitate Hospital, Fukuoka, Japan; Metabolism Laboratory, Department of Medicine, Winthrop-University Hospital, NY, USA;",Chinese Journal of Physiology,Wolters Kluwer - Medknow,Japan;United States,Jun Iwamoto;Azusa Seki;Tsuyoshi Takeda;Harumoto Yamada;Yoshihiro Sato;James K Yeh,,Research Article;,4/25/2019 0:00,10.4103/0304-4920.188613,31243180.0,6/30/2008 0:00,unavailable,18935906.0,Retraction,Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Data;Duplication of Data;,No,Yoshihiro Sato has institutional finding of misconduct;,,18935906,Journal Article; Retracted Publication,,,,0.0
20362.0,Effects of alendronate and alfacalcidol on the femoral bone mass and bone strength in orchidectomized rats,(BLS) Biology - Cellular;(BLS) Toxicology;(HSC) Medicine - Orthopedics;,"Department of Sports Medicine, Keio University School of Medicine, 35 Shinanomachi, Shinjuku-ku, Tokyo 160-8582, Japan; Department of Neurology, Mitate Hospital, 3237 Yugeta, Tagawa, Fukuoka 826-0041, Japan; Metabolism Laboratory, Department of Medicine, Winthrop-University Hospital, 259 First Street, Mineola, NY 11501, USA;",Chinese Journal of Physiology,Wolters Kluwer - Medknow,Japan;United States,Jun Iwamoto;Hideo Matsumoto;Tsuyoshi Takeda;Yoshihiro Sato;Edward Xu;James K Yeh,,Research Article;,4/25/2019 0:00,10.4103/0304-4920.188614,31243181.0,12/31/2008 0:00,unavailable,19280876.0,Retraction,Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Data;Concerns/Issues about Results and/or Conclusions;Duplication of Data;Salami Slicing;,No,Yoshihiro Sato has institutional findings of misconduct,,19280876,Journal Article; Retracted Publication,,,,0.0
20358.0,Epoxy Resins Toughened with Surface Modified Epoxidized Natural Rubber Fibers by One-Step Electrospinning,(PHY) Materials Science;,"Fiber Science, Cornell University, Ithaca, NY 14853, USA; Department of Civil Engineering, Kyungnam University, Changwon-si 51767, Korea;",Materials,MDPI,South Korea;United States,Joo Ran Kim;Jung J Kim,,Research Article;,4/23/2019 0:00,10.3390/ma12081316,31018509.0,4/27/2017 0:00,10.3390/ma10050464,28772822.0,Retraction,Concerns/Issues about Referencing/Attributions;Duplication of/in Article;Error in Data;,No,,,28772822,Journal Article; Retracted Publication,,,,0.0
20355.0,"Primary central nervous system high-grade B-cell lymphoma, with rearrangements of MYC and BCL6",(HSC) Medicine - Neurology;(HSC) Medicine - Oncology;,"Division of Hematology, Department of Internal Medicine, University of Arkansas for Medical Sciences, Little Rock, Arkansas; Department of Pathology and Laboratory Medicine, University of Arkansas for Medical Sciences, Little Rock, Arkansas; Division of Hematology, Oncology, and Blood and Marrow Transplantation, Department of Internal Medicine, University of Iowa, Iowa City, Iowa",Baylor University Medical Center Proceedings,Taylor and Francis,United States,Appalanaidu Sasapu;Dinesh Atwal;Giovanni Insuasti-Beltran;Yogesh Jethava,,Case Report;,3/9/2019 0:00,10.1080/08998280.2019.1578105,31007628.0,5/9/2018 0:00,10.1080/08998280.2018.1460127,30949014.0,Retraction,Duplication of/in Article;,No,,,30949014,Journal Article; Retracted Publication,,,,0.0
20337.0,Analytical and Numerical study of unsteady MHD free convection flow over an exponentially moving vertical plate with Heat Absorption,(PHY) Physics;,"Department of Mathematics, GITAM University, Hyderabad Campus, Rudraram, 502329, Telangana State, India; Department of Mathematics, VNR Vignana Jyothi Institute of Engineering & Technology, Bachupally, Hyderabad, 500090, Telangana State, India; Department of Mathematics, Faculty of Science, Osmania University, Hyderabad, 500007, Telangana State, India; Shanghai Key Lab of Vehicle Aerodynamics and Vehicle Thermal Management Systems, Tongji University, 4800 Cao An Rd., Jiading, Shanghai 201804, China; ENN-Tongji Clean Energy Institute of Advanced Studies, Shanghai, China; f Department of Mechanical Engineering, University of Akron, Akron, Ohio, 44325, USA;",International Journal of Thermal Sciences,Elsevier,China;India;United States,R Srinivasa Raju;G Jithender Reddy;J Anand Rao;M M Rashidi;Rama Subba Reddy Gorla,,Research Article;,4/4/2019 0:00,10.1016/j.ijthermalsci.2019.02.011,0.0,4/30/2016 0:00,10.1016/j.ijthermalsci.2016.04.005,0.0,Retraction,Error in Analyses;Error in Data;Error in Results and/or Conclusions;,No,,,No valid PMID,Unknown,,,,0.0
20334.0,Proline-Rich Tyrosine Kinase 2 (Pyk2) Regulates IGF-I-Induced Cell Motility and Invasion of Urothelial Carcinoma Cells,(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Cellular;(HSC) Medicine - Oncology;(HSC) Medicine - Urology/Nephrology;,"Endocrine Mechanisms and Hormone Action Program, Department of Urology, Kimmel Cancer Center, Thomas Jefferson University, Philadelphia, Pennsylvania, United States of America; Cancer Cell Biology and Signaling Program, Department of Pathology, Anatomy and Cell Biology, Kimmel Cancer Center, Thomas Jefferson University, Philadelphia, Pennsylvania, United States of America; Endocrinology, Department of Health, University of Catanzaro, Catanzaro, Italy;",PLoS One,PLoS,Italy;United States,Marco Genua;Shi Qiong Xu;Simone Buraschi;Stephen C Peiper;Leonard G Gomella;Antonino Belfiore;Renato V Iozzo;Andrea Morrione,,Research Article;,4/18/2019 0:00,10.1371/journal.pone.0215889,30998752.0,6/28/2012 0:00,10.1371/journal.pone.0040148,22859931.0,Retraction,Duplication of/in Image;Objections by Author(s);,No,,,22859931,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Retracted Publication",NCI NIH HHS (R01 CA039481); NCI NIH HHS (R01 CA047282); NIDDK NIH HHS (R01 DK068419); NCI NIH HHS (R01 CA39481),CA039481; CA047282; DK068419,9814461.00; 7650480.00; 1164125.00,18629066.0
20308.0,Effect of marijuana use on cardiovascular and cerebrovascular mortality: A study using the National Health and Nutrition Examination Survey linked mortality file,(BLS) Toxicology;(HSC) Biostatistics/Epidemiology;(HSC) Medicine - Cardiovascular;(HSC) Medicine - Neurology;(HSC) Public Health and Safety;,"School of Public Health, Georgia State University, USA;",European Journal of Preventive Cardiology,SAGE Publications,United States,Barbara A Yankey;Richard Rothenberg;Sheryl Strasser;Kim Ramsey-White;Ike S Okosun,,Research Article;,4/11/2019 0:00,10.1177/2047487319840608,30973025.0,8/8/2017 0:00,10.1177/2047487317723212,28789567.0,Retraction,Error in Analyses;Error in Data;Error in Methods;Error in Results and/or Conclusions;,No,,,28789567,Journal Article; Retracted Publication,,,,0.0
20306.0,Confirmed Marijuana Use and Lymphocyte Count in Black People Living with HIV,(BLS) Biochemistry;(HSC) Medicine - General;(HSC) Medicine - Immunology;(HSC) Public Health and Safety;,"Department of Psychology, Virginia State University, United States; VCU Pauley Heart Center, Virginia Commonwealth University, United States; Institute for Drug and Alcohol Studies, Virginia Commonwealth University, United States; University of Florida Center for AIDS/HIV Research, Service, and Education University of Florida, United States;",Drug and Alcohol Dependence,Elsevier,United States,Larry Keen II;Antonio Abbate;Gwenna Blanden;Christen Priddie;F Gerard Moeller;Mobeen Rathore,,Research Article;,4/12/2019 0:00,10.1016/j.drugalcdep.2019.03.001,30987734.0,8/16/2017 0:00,10.1016/j.drugalcdep.2017.07.026,28850903.0,Retraction,Legal Reasons and/or Threats;Retract and Replace;,No,see: https://www.sciencedirect.com/science/article/pii/S0376871618308287?via%3Dihub,,28850903,Journal Article; Retracted Publication,,,,0.0
20301.0,Neoadjuvant Therapy for Esophageal Adenocarcinoma in the Community Setting—Practice and Outcomes,(HSC) Biostatistics/Epidemiology;(HSC) Medicine - Gastroenterology;(HSC) Medicine - Oncology;(HSC) Public Health and Safety;,"Department of Clinical and Translational Science, Creighton University School of Medicine, Omaha, NE, United States; Department of Surgery, CHI Health Creighton University Medical Center, Omaha, NE, United States; Norton Thoracic Institute, St. Joseph’s Hospital and Medical Center, Dignity Health, Phoenix, AZ, United States;",Frontiers in Oncology,Frontiers,United States,Joe Abdo;Carrie A Bertellotti;David L Cornell;Devendra K Agrawal;Sumeet K Mittal,,Research Article;,4/24/2019 0:00,10.3389/fonc.2019.00324,31106154.0,7/18/2017 0:00,10.3389/fonc.2017.00151,28770168.0,Retraction,Lack of IRB/IACUC Approval and/or Compliance;,No,,,28770168,Journal Article; Retracted Publication,NHLBI NIH HHS (R01 HL112597); NHLBI NIH HHS (R01 HL116042); NHLBI NIH HHS (R01 HL120659); NHLBI NIH HHS (R01 HL104516); NHLBI NIH HHS (R01 HL128063),HL112597; HL116042; HL120659; HL104516; HL128063,3754098.00; 3279473.00; 3603692.00; 2428092.00; 2903260.00,15968615.0
20296.0,Standardised Mindfulness-Based Interventions in Healthcare: An Overview of Systematic Reviews and Meta-Analyses of RCTs,(HSC) Biostatistics/Epidemiology;(HSC) Medicine - Rehabilitation/Therapy;(HSC) Public Health and Safety;,"Department of Epidemiology, Erasmus MC, Rotterdam, the Netherlands; Department of Psychiatry, section Medical Psychology and Psychotherapy, Erasmus MC, Rotterdam, the Netherlands; Department of Radiology, Erasmus MC, Rotterdam, the Netherlands; Department of Health Policy, Harvard University, Cambridge, United States of America; Department of Psychiatry, section Medical Psychology and Psychotherapy, Erasmus MC, Rotterdam, the Netherlands; Benson-Henry Institute for Mind Body Medicine, Massachusetts General Hospital, Harvard Medical School, Boston, United States of America; Department of Medicine, Massachusetts General Hospital, Harvard Medical School, Boston, United States of America; Department of Psychiatry, Massachusetts General Hospital, Harvard Medical School, Boston, United States of America; Department of Health Policy and Management, Harvard School of Public Health, Boston, United States of America;",PLoS One,PLoS,Netherlands;United States,Rinske A Gotink;Paula Chu;Jan J V Busschbach;Herbert Benson;Gregory L Fricchione,http://retractionwatch.com/2019/04/17/plos-one-pulls-highly-cited-mindfulness-paper-over-undeclared-ties-other-concerns/;http://retractionwatch.com/2019/04/29/should-a-paper-on-mindfulness-have-been-retracted-a-co-author-weighs-in/,Meta-Analysis;,4/12/2019 0:00,10.1371/journal.pone.0215608,30978236.0,4/16/2015 0:00,10.1371/journal.pone.0124344,25881019.0,Retraction,Conflict of Interest;Error in Analyses;Error in Data;Error in Methods;Error in Results and/or Conclusions;Objections by Author(s);,No,,,25881019,"Journal Article; Meta-Analysis; Research Support, Non-U.S. Gov't; Systematic Review; Retracted Publication",,,,0.0
20295.0,"Homocysteinylated Albumin Promotes Increased Monocyte-Endothelial Cell Adhesion and Up-Regulation of MCP1, Hsp60 and ADAM17",(BLS) Biochemistry;(BLS) Biology - Cellular;,"Department of Biochemistry and Biophysics “F. Cedrangolo”, School of Medicine, Second University of Naples, Naples, Italy; Institute of Genetics and Biophysics, National Research Council, Naples, Italy; First Division of Nephrology, School of Medicine, Second University of Naples, Naples, Italy; The Molecular Biology Institute, University of California Los Angeles, Los Angeles, California, United States of America; Cardiovascular Research Centre, School of Medicine, Second University of Naples, Naples, Italy;",PLoS One,PLoS,Italy;United States,Rosanna Capasso;Irene Sambri;Amelia Cimmino;Sofia Salemme;Cinzia Lombardi;Filomena Acanfora;Ersilia Satta;Donald L Puppione;Alessandra F Perna;Diego Ingrosso,,Research Article;,4/12/2019 0:00,10.1371/journal.pone.0215587,30978239.0,2/3/2012 0:00,10.1371/journal.pone.0031388,22319627.0,Retraction,Duplication of/in Article;,No,,,22319627,"Journal Article; Research Support, Non-U.S. Gov't; Retracted Publication",,,,0.0
20289.0,Effect of electropulsing treatment on microstructure and mechanical properties of cold-rolled pure titanium strips,(PHY) Materials Science;,"Advanced Materials Institute, Graduate School at Shenzhen, Tsinghua University, Shenzhen 518055, PR China; Key Laboratory for Advanced Materials of Ministry of Education, Department of Materials Science and Engineering, Tsinghua University, Beijing 100084, PR China; College of Engineering, The University of Georgia, Athens, GA 30602, ;",Journal of Materials Processing Technology,Elsevier,China;United States,Xiaoxin Ye;Zion T H Tse;Guoyi Tang;Xiaohui Li;Guolin Song,http://retractionwatch.com/2018/10/19/group-in-china-earns-nearly-a-dozen-retractions-for-image-duplication-forged-authorship-and-more/,Research Article;,3/6/2019 0:00,10.1016/j.jmatprotec.2019.02.001,0.0,3/10/2015 0:00,10.1016/j.jmatprotec.2015.02.035,0.0,Retraction,False/Forged Affiliation;False/Forged Authorship;Falsification/Fabrication of Image;,No,Zion T H Tse was reported to have had no involvement in article preparation or publishing;,,No valid PMID,Unknown,,,,0.0
20284.0,Transcriptional retargeting of herpes simplex virus for cell-specific replication to control cancer,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Microbiology;,"Department of Obstetrics and Gynecology, Ren Ji Hospital, School of Medicine, Shanghai Jiao Tong University, Shanghai, China; Shanghai Key Laboratory of Gynecologic Oncology, Shanghai, China; Columbia Center for Translational Immunology, Columbia University Medical Center, New York, USA; Viri Biotechnology Company Limited, Zhengzhou, China;",Journal of Cancer Research and Clinical Oncology,Springer,China;United States,Weihua Lou;Fang Ji;Zhiqiang Han;Wen Di;Ning Zhang,,Research Article;,11/1/2018 0:00,10.1007/s00432-017-2566-4,29305707.0,1/5/2018 0:00,10.1007/s00432-017-2566-4,29305707.0,Retraction,Euphemisms for Plagiarism;Plagiarism of/in Article;,No,,,29305707,Journal Article; Review,,,,0.0
20282.0,"Going in Through the Back Door: Challenging Straight Male Homohysteria, Transhysteria, and Transphobia Through Receptive Penetrative Sex Toy Use",(SOC) Sexual And Marital Studies;(SOC) Sociology;,"Portland Ungendering Research Initiative (PURI), Portland, USA;",Sexuality & Culture,Springer,United States,M Smith;Peter Boghossian;Helen Pluckrose;James Lindsay,http://retractionwatch.com/?s=Boghossian,Research Article;,12/1/2018 0:00,10.1007/s12119-018-9536-0,0.0,6/16/2018 0:00,10.1007/s12119-018-9536-0,0.0,Retraction,Concerns/Issues about Authorship/Affiliation;Hoax Paper;,No,M Smith and PURI are false names used by the other three authors;,,No valid PMID,Unknown,,,,0.0
20273.0,Periodically patterned micro-cone textures as high-efficiency light harvesting structure for broadband absorption enhancement in thin film silicon solar cells,(PHY) Engineering - Electrical;,"School of Electrical Engineering and Automation, Tianjin Polytechnic University, Tianjin 300387, China Engineering Research Center of High Power Solid State Lighting Application System, Ministry of Education, Tianjin 300387, China; Institute of Photoelectronics, Tianjin Key Laboratory of Photoelectronic Thin-film Devices and Technique, Nankai University, Tianjin 300071, China; Department of Electrical and Computer Engineering, Michigan State University, East Lansing, MI 48824, USA;",Solar Energy,Elsevier,China;United States,Peizhuan Chen;Pingjuan Niu;Liyuan Yu;Jianjun Zhang;Qihua Fan;Pingfan Ning;Guofu Hou,,Research Article;,4/2/2019 0:00,10.1016/j.solener.2019.02.068,0.0,11/3/2017 0:00,10.1016/j.solener.2017.10.059,0.0,Retraction,Duplication of/in Article;,No,,,No valid PMID,Unknown,,,,0.0
20267.0,Effect of routing paradigm on patient-centered outcomes in acute ischemic stroke,(HSC) Medicine - Neurology;(HSC) Public Health and Safety;,"School of Medicine, Washington University School of Medicine, St Louis, Missouri, USA; Mallinckrodt Institute of Radiology, Washington University School of Medicine, St Louis, Missouri, USA; Department of Neurological Surgery, Washington University School of Medicine, St Louis, Missouri, USA; Department of Neurology, Washington University School of Medicine, St Louis, Missouri, USA;",Journal of Neurointerventional Surgery,BMJ Publishing,United States,Minerva H Zhou;Akash P Kansagra,,Research Article;,9/28/2018 0:00,10.1136/neurintsurg-2018-013994.wit,30266809.0,7/3/2018 0:00,10.1136/neurintsurg-2018-013994,29970618.0,Retraction,Error in Analyses;Error in Data;Error in Materials;,No,,,29970618,Journal Article; Multicenter Study; Retracted Publication,,,,0.0
20259.0,Molecular isoforms of high-mobility group box 1 are mechanistic biomarkers for epilepsy,(BLS) Biochemistry;(BLS) Biology - Cellular;(BLS) Genetics;(BLS) Neuroscience;(HSC) Medicine - Neurology;,"Department of Molecular and Clinical Pharmacology, University of Liverpool, Liverpool, United Kingdom; Department of Neuroscience, IRCCS-Istituto di Ricerche Farmacologiche Mario Negri, Milano, Italy; Department of Oncology, IRCCS-Istituto di Ricerche Farmacologiche Mario Negri, Milano, Italy; Department of Biomedical Sciences, College of Veterinary Medicine, Iowa State University, Ames, Iowa, USA Department of Neurology and Rehabilitation, Tampere University Hospital, Tampere, Finland; Epilepsy Unit, Western Infirmary, Glasgow, United Kingdom;",The Journal of Clinical Investigation (JCI),American Society for Clinical Investigation,Finland;Italy;United Kingdom;United States,Lauren Elizabeth Walker;Federica Frigerio;Teresa Ravizza;Emanuele Ricci;Karen Tse;Rosalind E Jenkins;Graeme John Sills;Andrea Jorgensen;Luca Porcu;Thimmasettappa Thippeswarmy;Tiina Alapirtti;Jukka Peltola;Martin J Brodie;Brian Kevin Park;Anthony Guy Marson;Daniel J Antoine;Annamaira Vezzani;Munir Pirmohamaed,http://retractionwatch.com/?s=Daniel+J+Antoine,Research Article;,4/8/2019 0:00,10.1172/JCI129285,30958803.0,5/15/2017 0:00,10.1172/JCI92001,28504645.0,Retraction,Falsification/Fabrication of Data;Miscommunication with/by Company/Institution;Misconduct - Official Investigation(s) and/or Finding(s);Misconduct by Author;Unreliable Data;,Yes,Daniel J Antoine aka Daniel James Antoine;,,28504645,Journal Article; Retracted Publication,Medical Research Council (G1000417); Medical Research Council (MC_PC_14110); Medical Research Council (MR/L006758/1),,,0.0
20256.0,On stability analysis for generalized Minty variational-hemivariational inequality in reflexive Banach spaces,(PHY) Mathematics;,"Department of Mathematics, Shanghai Normal University, Shanghai, China; Department of Mathematics, Texas A&M University, Kingsville, USA; Florida Institute of Technology, Melbourne, USA; Center for General Education, China Medical University, Taichung, Taiwan; Department of Mathematics, Tianjin Polytechnic University, Tianjin, China;",Journal of Inequalities and Applications,Springer,China;Taiwan;United States,Lu Chuan Ceng;Ravi P Agarwal;Jen Chih Yao;Yonghong Yao,,Research Article;,4/5/2019 0:00,10.1186/s13660-019-2049-z,0.0,10/30/2018 0:00,10.1186/s13660-018-1890-9,30839795.0,Retraction,Euphemisms for Plagiarism;Plagiarism of/in Article;,No,,,30839795,Journal Article,,,,0.0
20252.0,"Solar-Aligned Pictographs at the Paleoindian Site of Painel do Pilao along the Lower Amazon River at Monte Alegre, Brazil",(BLS) Anthropology;(BLS) Archeology;,"Anthropology Department, Northern Illinois University, Dekalb, Illinois, United States of America;",PLoS One,PLoS,United States,Christopher Sean Davis,,Research Article;,4/4/2019 0:00,10.1371/journal.pone.0215119,30947309.0,12/20/2016 0:00,10.1371/journal.pone.0167692,27997553.0,Retraction,Error in Data;Error in Methods;Error in Results and/or Conclusions;Objections by Author(s);,No,,,27997553,Historical Article; Journal Article; Retracted Publication,,,,0.0
20246.0,Comparison of nitrogen inputs and accumulation in Pb-210-dated peat cores: Evidence for biological N-2-fixation in Central European peatlands despite decades of atmospheric N pollution,(BLS) Biochemistry;(ENV) Environmental Sciences;,"Department of Environmental Geochemistry and Biogeochemistry, Czech Geological Survey, Prague 5, Czech Republic; Department of Geography and the Environment, Villanova University, Villanova, Pennsylvania; Department of Ecosystems Biology, University of South Bohemia, Ceske Budejovice, Czech Republic; Department of High-temperature Geochemistry, Czech Geological Survey, Prague 5, Czech Republic; Faculty of Mathematics and Physics, Charles University, Prague 8, Czech Republic;",Global Change Biology,Wiley,Czech Republic;United States,Martin Novak;Melanie A Vile;Jan Curik;Bohuslava Cejkova;Jiri Barta;Marketa Stepanova;Ivana Jackova;Frantisek Buzek;Leona Bohdalkova;Eva Prechova;Fratisek Veselovsky;Marie Adamova;Ivana Valkova;Arnost Komarek,,Research Article;,3/12/2019 0:00,10.1111/gcb.14505,0.0,10/30/2018 0:00,10.1111/gcb.14505,30375707.0,Retraction,Date of Article and/or Notice Unknown;Unreliable Data;Unreliable Results and/or Conclusions;Removed;,No,Date of retraction estimated from date of issue online;,,30375707,Retraction Notice; Journal Article; Retracted Publication,Grantová Agentura České Republiky (16-18079S),,,0.0
20239.0,The structure of SV40 large T hexameric helicase in complex with AT-rich origin DNA,(BLS) Biology - Molecular;(BLS) Genetics;,"Molecular and Computational Biology Program, University of Southern California, United States; Genetic, Molecular and Cellular Biology Program, Keck School of Medicine, University of Southern California, United States; University of Southern California, United States",eLife,eLife Sciences Publications,United States,Dahai Gai;Damian Wang;Shu Xing Li;Xiaojiang S Chen,,Research Article;,4/3/2019 0:00,10.7554/eLife.46910,30942691.0,12/6/2016 0:00,10.7554/eLife.18129,27921994.0,Retraction,Unreliable Data;Unreliable Results and/or Conclusions;,No,,,27921994,"Journal Article; Research Support, N.I.H., Extramural; Retracted Publication",NIAID NIH HHS (R01 AI055926),AI055926,4008258.00,4008258.0
20236.0,Norepinephrine induces VEGF expression and angiogenesis by a hypoxia-inducible factor-1a protein-dependent mechanism,(BLS) Biochemistry;(BLS) Biology - Cellular;,"Department of Pharmacology, Myunggok Medical Research Institute, College of Medicine, Konyang University, Daejeon, Republic of Korea; Department of Breast Medical Oncology, The University of Texas M. D. Anderson Cancer Center, Houston, Texas; Department of Biochemistry and Molecular Biology, College of Pharmacy, Sungkyunkwan University, Suwon, Republic of Korea; Department of Immunology, College of Medicine, Konkuk University, Chungju, Republic of Korea; Department of Pharmacology, College of Medicine, Kwandong University, Gangneung, Republic of Korea;",International Journal of Cancer,Wiley,South Korea;United States,Soon Young Park;Joo Hee Kang;Kang Jin Jeong;Jangsoon Lee;Jeong Whan Han;Wahn Soo Choi;Yong Kee Kim;Jaeku Kang;Chang Gyo Park;Hoi Young Lee,,Research Article;,4/2/2019 0:00,10.1002/ijc.32297,31283016.0,8/16/2010 0:00,10.1002/ijc.25589,20715173.0,Retraction,Duplication of/in Image;Manipulation of Images;,No,,,20715173,"Journal Article; Research Support, Non-U.S. Gov't; Retracted Publication",,,,0.0
20234.0,12/15-Lipoxygenase-dependent ROS production is required for diet-induced endothelial barrier dysfunction,(BLS) Biochemistry;(BLS) Biology - Cellular;(BLS) Nutrition;,"Department of Physiology, University of Tennessee Health Science Center, Memphis, TN 38138; Department of Surgery, University of Alabama at Birmingham, Birmingham, AL 35291;",Journal of Lipid Research,American Society for Biochemistry and Molecular Biology (ASBMB),United States,Rima Chattopadhyay;Alexander Tinnikov;Elena Dyukova;Nikhlesh K Singh;Sivareddy Kotla;James A Mobley;Gadiparthi N Rao,,Research Article;,4/1/2019 0:00,10.1194/jlr.M055566ERR,30936322.0,1/3/2015 0:00,10.1194/jlr.M055566,25556764.0,Retraction,Duplication of/in Image;,No,,,25556764,"Journal Article; Research Support, N.I.H., Extramural; Retracted Publication",NCI NIH HHS (P30 CA013148); NHLBI NIH HHS (R01 HL074860); NHLBI NIH HHS (HL074860); NCI NIH HHS (P30CA13148-38),CA013148; HL074860,898291792.00; 5915632.00,904207424.0
